Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
0.212,0.134,241.77,1,0,0,0
1.308,0,238.53,5.4,0,0,18
0.266,0,234.55,1.2,0,1,0
0.23,0,242.53,1,0,0,0
0.742,0.09,242.68,3.2,1,0,1
0.414,0.208,246.16,1.8,0,0,0
1.376,0.054,240.44,5.6,0,0,18
1.322,0.054,236.84,5.6,0,0,18
0.538,0.084,238.05,2.2,0,0,1
1.728,0.128,237.82,7.4,0,0,1
0.3,0.108,245.34,1.2,0,2,0
1.574,0.234,245,6.4,0,0,19
0.33,0.094,246.08,1.4,0,0,0
1.446,0.05,243.38,5.8,0,1,18
1.38,0.07,239.39,5.6,0,0,18
0.212,0,239.56,0.8,0,0,0
0.418,0.126,236.81,1.8,0,0,0
,,,,,,
0.218,0,247.32,0.8,0,0,0
1.08,0.184,239.38,4.4,0,1,1
2.48,0.116,241.59,10.2,0,2,0
1.4,0.128,240.33,5.8,0,0,18
0.27,0.27,239.88,1.6,0,1,1
2.09,0,239.22,8.6,0,0,17
1.418,0.046,242.76,5.8,0,0,18
0.404,0.242,241.97,2,0,0,0
0.532,0.1,241.52,2.2,0,0,0
2.232,0,238.84,9.2,0,0,18
0.254,0.112,238.25,1.2,0,0,1
1.472,0.212,238.05,6.2,0,0,0
0.152,0,241.42,0.8,0,0,0
0.464,0.09,242.19,2,0,0,1
0.874,0.208,236.21,3.8,0,0,0
0.576,0.344,242.63,2.8,0,0,0
0.68,0.408,238.91,3.2,1,0,0
0.496,0.098,244.1,2.2,0,0,0
1.468,0.074,238.4,6,0,0,18
0.276,0.082,243,1.2,0,0,1
0.712,0.112,241.4,3,0,0,0
0.216,0,242.18,0.8,0,0,0
1.5,0.126,245.77,6,0,0,19
2.6,0.722,240.5,11.4,0,1,1
0.228,0,243.2,0.8,0,0,1
0.204,0,242.6,0.8,0,0,0
2.018,0.148,242.14,8.8,0,0,18
1.258,0,238.12,5.2,0,0,18
0.3,0.11,241.73,1.2,0,0,0
0.284,0,246.52,1.2,0,0,1
0.284,0.256,240.97,1.6,0,2,0
1.644,0.128,238.88,6.8,0,4,17
0.28,0,236.09,1.2,0,0,0
0.26,0,236.2,1,0,0,0
1.27,0,231.99,5.4,0,0,17
0.334,0.374,239.88,2,0,1,1
0.264,0.268,239.28,1.4,0,1,0
0.368,0.138,247.11,1.6,0,0,0
0.356,0.128,246.7,1.4,0,1,1
0.346,0.064,242.34,1.4,0,0,1
0.314,0.182,237.12,1.6,0,1,0
1.456,0.086,242.3,6,0,0,19
0.724,0.078,241.35,3.2,0,1,0
0.396,0.108,243.8,1.8,0,0,1
0.32,0,242.27,1.4,0,0,1
0.502,0.12,243.26,2.2,0,0,0
0.292,0.088,237.99,1.2,0,1,0
0.206,0,242.74,0.8,0,0,0
0.416,0.098,241.43,1.8,0,0,0
0.894,0.214,241.28,3.8,1,2,0
0.274,0.24,238.84,1.4,0,1,0
0.678,0.112,244.61,2.8,0,0,0
1.254,0.052,242.73,5,0,0,0
0.254,0.072,240.65,1.2,0,0,1
1.356,0,240.15,5.6,0,0,17
0.136,0,240.31,0.6,0,0,1
0.33,0.124,241.47,1.4,0,0,0
0.34,0.122,241.4,1.4,0,0,0
0.208,0.05,241.21,1,0,0,0
0.226,0,241.28,0.8,0,0,1
0.25,0,245.54,1,0,0,1
0.326,0.09,244.78,1.4,0,1,1
1.392,0.188,239.3,5.8,0,0,18
1.284,0.054,244.12,5.2,0,0,0
0.264,0.142,241.63,1.2,0,0,0
0.576,0.098,241.4,2.4,0,2,1
0.414,0.232,240.97,2,0,1,1
2.06,0,238.87,8.6,0,0,18
1.5,0.18,239.5,6.2,0,0,19
0.382,0,240.02,1.8,0,0,1
0.344,0.2,240.15,1.6,0,0,1
0.234,0,241.78,1,0,0,1
0.322,0.238,238.95,1.6,0,1,1
2.204,0.056,240.43,9.2,1,0,0
0.432,0.098,249.39,1.8,0,1,0
0.204,0.136,241.8,1,0,0,0
0.332,0.058,247.5,1.4,0,0,1
1.23,0,241.04,5,0,0,18
0.22,0.07,239.95,1,0,0,1
4.428,0,236.95,18.6,0,0,1
1.55,0.082,237.23,6.6,0,0,0
1.418,0.11,242.75,5.8,0,0,18
0.296,0.07,237.79,1.2,0,1,0
0.144,0,239.02,0.6,0,0,0
2.626,0.052,240.51,10.8,0,0,18
0.144,0,241.82,0.6,0,0,1
4.926,0.146,239.04,20.8,0,29,0
0.36,0.208,240.25,1.6,0,0,1
3.808,0.194,237.54,16,37,1,10
1.538,0.2,243.63,6.2,1,0,18
1.738,0.114,242.34,7.2,0,1,1
0.432,0.194,246.5,2,0,1,1
0.604,0.114,240.46,2.4,0,0,1
0.112,0,240.62,0.4,0,0,0
0.324,0.09,242.2,1.4,0,0,0
1.356,0.17,236.2,5.8,0,0,17
1.712,0.086,241.3,7,0,0,1
0.222,0,242.4,1,0,0,0
1.294,0,239.24,5.4,0,0,1
0.268,0.056,238.72,1.2,0,0,0
1.77,0.366,243.3,7.4,0,1,1
0.216,0.106,244.66,1,0,2,1
0.394,0.376,244.48,2.2,0,2,0
1.49,0.208,240.32,6.2,0,0,18
0.218,0.098,240.04,1,0,2,1
1.716,0.054,240.32,7.2,0,0,18
1.348,0.052,243.77,5.4,0,0,19
5.372,0.278,234.36,22.8,44,0,17
0.24,0,243.39,1,0,0,1
0.502,0,240.34,2,0,0,0
0.234,0.13,239.24,1,0,0,1
5.468,0.238,238.82,22.8,37,0,18
1.602,0,243.53,6.6,0,0,18
2.284,0,238.63,9.4,0,0,0
0.196,0.05,240.21,0.8,0,0,0
0.266,0.118,242.87,1.2,0,0,0
1.362,0,244.5,5.4,0,0,19
0.418,0.108,242.16,1.8,0,0,1
2.152,0,236.91,9,0,0,17
0.24,0.096,243.05,1,0,0,1
1.526,0.116,241.13,6.4,0,2,18
0.152,0,234.75,0.8,0,0,0
0.246,0,242.4,1,0,0,0
3.444,0.184,238.15,14.4,0,1,18
0.324,0.096,240.05,1.4,0,0,1
1.18,0.072,249.52,4.8,1,0,1
0.508,0.062,240.41,2.4,0,1,0
0.334,0.112,244.48,1.4,0,0,0
0.198,0,243.7,0.8,0,0,1
0.338,0.198,239.41,1.6,0,0,1
1.698,0,237.52,7.2,1,0,18
0.114,0,237.08,0.6,0,0,0
1.58,0.238,241.97,6.6,0,0,1
0.522,0.21,242.52,2.2,0,0,0
0.246,0,243.59,1,0,1,1
0.426,0.06,241.6,2,0,0,0
0.85,0.052,242.85,3.4,0,2,0
2.514,0,237.93,10.6,0,0,18
0.308,0.192,238.72,1.4,0,1,1
0.326,0,243.06,1.4,0,0,0
0.278,0,239.7,1.2,0,0,0
0.17,0,241.91,0.8,0,0,0
1.598,0.31,242.5,6.6,0,1,18
2.35,0.55,239.9,10.6,0,1,0
0.366,0.084,238.06,1.6,0,0,0
0.514,0.23,245.67,2.4,0,0,0
1.55,0.288,240.14,6.6,0,2,0
0.542,0.09,243.95,2.4,0,0,0
2,0.066,239.07,9.2,0,0,18
0.202,0.066,238.91,0.8,0,0,0
1.366,0.202,241.22,5.6,0,2,18
0.216,0.106,239.9,1,0,1,0
1.396,0,241.04,5.8,0,0,17
0.28,0.056,243.84,1.2,0,0,0
0.266,0,245.62,1.2,0,0,0
0.458,0.346,244.11,2.4,0,1,1
0.734,0,244.34,3,0,0,0
0.232,0,241.96,1,0,0,0
1.588,0.08,240.82,6.6,0,0,18
0.54,0.134,242.28,2.2,0,0,0
0.848,0.178,238.71,3.8,0,0,4
0.34,0,240.83,1.4,0,1,0
0.206,0.05,235.51,0.8,0,0,0
2.366,0.332,238.78,10.2,0,0,18
0.332,0.082,244.61,1.4,0,1,1
1.486,0.21,246.11,6,0,1,0
0.196,0.112,239.73,1,0,2,0
1.16,0,239.31,5,0,0,1
0.268,0,242.74,1.2,0,0,1
2.322,0.062,240.75,9.6,0,0,18
0.172,0,241.78,0.8,0,0,1
2.736,0.344,240.54,11.4,0,19,17
2.158,0,232.56,9.6,0,0,17
0.37,0.12,241.95,1.6,0,0,0
0.542,0.092,241.34,2.6,0,1,0
0.478,0.162,243.88,2,0,0,1
0.312,0.124,241.14,1.4,0,0,0
0.35,0.146,244.9,1.4,0,0,1
0.24,0.146,244.95,1,0,0,1
1.668,0.222,243.29,7,0,2,18
0.256,0.06,241.3,2.6,0,0,0
0.666,0.054,240.78,2.8,0,0,0
0.252,0.094,242.2,1.2,0,1,0
0.294,0.154,242.52,1.4,0,0,0
1.396,0.096,234.04,6,0,0,16
0.314,0.094,240.79,1.4,0,0,0
1.47,0.1,243.12,6,0,0,19
1.414,0.246,240.64,5.8,0,0,18
1.582,0,241.88,6.4,0,0,18
1.95,0.278,238.73,8.2,1,0,0
0.374,0,241.67,1.6,0,0,1
0.406,0,242.93,2,0,0,0
1.508,0.234,242.25,6.2,0,1,18
0.14,0,243.65,0.6,0,0,1
0.118,0,235.85,0.6,0,0,0
0.324,0.096,243.51,1.4,0,1,1
1.132,0,247.62,4.6,0,0,0
0.15,0,240.77,0.6,0,0,0
0.186,0.06,240.39,0.8,0,0,0
0.488,0.226,242.28,2.2,0,2,1
1.43,0.104,240.35,5.8,0,0,19
0.374,0.226,243.62,1.8,0,1,0
4.096,0,237.01,17.2,1,37,18
0.122,0,240.86,0.6,0,0,0
3.814,0,239.54,15.8,0,0,17
1.536,0,239.57,6.4,2,0,19
0.25,0,241.5,1,0,0,0
1.322,0.21,237.27,5.6,0,1,18
2.056,0.296,236.1,8.8,2,0,29
0.874,0.16,241.29,3.6,0,0,13
0.256,0,244.23,1,0,0,0
1.142,0,233.08,4.8,0,0,17
,,,,,,
0.168,0,241.34,0.6,0,0,0
3.898,0,236.16,16.4,0,40,17
2.232,0.16,238.69,9.4,0,2,0
1.674,0.136,240.22,7,0,0,23
2.504,0.068,238.95,10.4,0,1,19
0.362,0.12,244.64,1.6,0,0,0
1.546,0.184,243.84,6.2,0,0,19
0.698,0.092,238.74,2.8,0,0,0
1.454,0.158,239.95,6,0,1,0
0.24,0,242.21,1,0,0,0
1.55,0.076,239.04,6.4,0,0,17
0.288,0.07,243.51,1.2,0,0,0
0.154,0.094,239.54,1,0,0,1
0.398,0,243.48,1.6,0,0,1
0.136,0,241.58,0.6,0,0,1
0.708,0,244.4,2.8,0,0,0
0.428,0,243.76,2,0,0,0
1.638,0.16,239.17,6.8,0,4,18
0.682,0.072,241.91,2.8,0,1,1
0.366,0.198,244.35,1.6,0,1,0
1.49,0.046,240.19,6.2,0,0,19
0.27,0.056,248.89,1.2,0,0,0
0.45,0.2,241.79,2,0,0,1
1.892,0.096,240.05,7.8,0,0,18
1.504,0.128,238.64,6.2,0,0,17
1.486,0.086,244.17,6,0,0,18
0.48,0.322,240.95,2.4,0,2,0
0.292,0.08,244.1,1.2,0,1,0
1.364,0.07,242.37,5.6,0,0,18
1.328,0.084,238.95,5.6,0,0,18
0.118,0,240.12,0.6,0,0,0
0.296,0.074,235.09,1.2,0,0,0
0.85,0.276,243.35,3.6,0,0,0
2.028,0.184,236.98,8.6,0,0,17
2.454,0.098,239.23,10.2,0,0,18
1.454,0.09,242.73,6,0,0,19
2.056,0,245.51,8.2,0,0,19
0.352,0.116,243.33,1.6,0,0,1
1.594,0.19,240.28,6.6,0,3,17
0.288,0.082,242.07,1.2,0,0,0
1.862,0,236,7.8,0,0,17
0.322,0.224,241.48,1.6,0,0,1
0.298,0.24,242.6,1.6,0,2,1
1.46,0.09,241.8,6,0,0,18
0.118,0,241.61,0.6,0,0,0
1.188,0.198,238.46,5.2,0,0,17
1.228,0,243.61,5,0,0,1
,,,,,,
2.132,0,238.13,9,0,0,18
0.394,0.102,244.96,1.6,0,0,0
1.514,0.092,241.76,6.2,0,0,18
5.196,0.068,235.42,22,0,1,17
0.08,0,240.28,0.2,0,0,0
0.446,0.232,245.36,2,0,0,1
0.346,0.068,241.83,1.4,0,1,0
1.358,0.09,241.95,5.6,0,0,1
2.94,0.56,237.59,12.6,0,1,0
0.358,0.35,240.18,2,0,1,0
2.384,0.184,246.55,9.6,0,0,20
0.312,0.232,239.4,1.6,0,2,1
5.646,0.358,234.04,24,0,36,17
0.278,0.228,241.5,1.4,0,1,1
0.208,0,228.09,0.8,0,0,1
0.33,0.112,244.41,1.4,0,1,1
2.746,0,240.06,11.4,2,0,18
0.406,0.23,243.62,1.8,0,1,1
0.112,0,240.96,0.6,0,0,0
0.6,0.21,233.92,2.8,0,1,0
0.682,0.098,242.05,2.8,0,0,1
2.932,0,238.98,13.2,0,0,0
0.252,0,244.5,1,0,0,0
7.156,0.484,233.37,30.6,1,71,16
0.968,0.168,237.14,4,0,0,12
1.53,0.058,239.09,6.4,1,0,18
0.32,0.11,241.21,1.4,0,0,0
0.208,0.142,241.3,1,0,0,0
0.396,0.176,242.53,1.8,0,1,0
2.856,0,238.7,11.8,0,0,17
0.172,0.062,241.15,0.8,0,0,0
0.292,0.126,239.72,1.4,0,0,1
0.512,0.156,243.09,2.4,0,1,0
0.428,0.322,241.29,2.2,0,2,1
4.802,0.062,236.39,20.4,38,0,0
1.308,0.092,240.04,5.4,0,1,19
0.206,0.142,242.56,1,0,0,0
0.1,0,233.98,0.4,0,0,0
0.52,0.058,244.2,2.2,0,0,1
0.492,0.166,240.9,2.2,0,2,0
0.822,0.14,244.54,3.4,1,2,0
1.2,0,240.56,5,0,0,19
0.68,0.14,240.04,2.8,0,0,0
0.886,0.102,241.38,3.6,0,0,11
3.044,0.212,241.67,12.6,45,0,0
0.304,0.112,241.57,1.2,0,2,0
3.344,0.158,233.85,14.6,0,1,17
0.222,0.082,239.24,1,0,0,1
0.082,0,241.1,0.2,0,0,1
2.162,0.278,241.23,9,0,1,29
0.544,0,241.62,2.2,0,1,0
1.382,0.05,241.92,5.6,0,2,19
0.412,0.164,246.17,1.8,0,0,0
0.224,0,244.76,1,0,0,0
0.3,0.072,238.69,1.2,0,0,0
1.914,0.348,230.9,8.4,0,1,16
1.806,0.152,237.51,7.6,0,0,26
0.348,0.11,241.03,1.4,0,1,0
1.916,0.31,238.76,8,0,0,18
1.402,0.16,240.27,5.8,0,2,18
1.446,0.352,243.88,6,0,0,11
1.388,0.188,232.55,6,1,0,17
0.408,0.178,239.6,1.8,0,1,1
0.888,0.282,238.41,4,0,0,8
2.552,0.07,236,10.8,0,37,0
1.414,0.088,239,5.8,0,0,18
0.34,0.068,242.43,1.4,0,0,1
1.57,0.282,240.8,6.6,0,0,1
0.348,0.11,241.11,1.4,0,0,0
4.48,0.324,237.04,18.8,0,1,17
0.804,0.082,243.12,3.4,0,0,0
2.552,0.228,240.97,10.6,0,0,0
0.256,0.176,241.19,1.2,0,0,0
1.358,0.066,235.49,5.6,0,0,17
0.394,0.148,243.33,1.8,0,1,1
0.538,0.088,247.26,2.2,0,4,1
1.25,0.052,236.85,5.2,0,0,17
0.248,0,244.21,1,0,0,1
0.106,0,237.38,0.4,0,0,0
0.52,0.24,242.29,2.4,0,0,1
1.274,0.154,231.68,5.4,0,0,16
0.288,0,241.93,1.4,0,0,0
0.316,0,243.47,1.4,0,0,1
0.286,0,244.58,1.2,0,0,1
1.482,0.258,238.16,6.2,0,2,11
0.226,0,247.36,1,0,0,0
0.468,0.21,244.92,2.2,0,0,0
0.2,0,238.81,0.8,0,0,0
0.312,0.09,237.66,1.4,0,1,1
0.102,0,237.56,0.4,0,0,0
,,,,,,
1.16,0.296,239.09,5,0,1,12
2.492,0.15,234.59,10.6,0,0,0
1.706,0,240.19,7,0,0,1
1.28,0,244.99,5.2,0,0,1
0.432,0.372,240.53,2.4,0,0,1
0.428,0.228,240.2,2,0,2,1
1.36,0.192,238.52,5.6,0,1,18
1.398,0,240.64,5.8,0,0,17
0.62,0,246.38,2.8,0,0,0
2.536,0.144,240.32,10.6,0,37,0
0.418,0,244.42,2,0,0,0
0.308,0.092,244.67,1.2,0,1,0
0.738,0.194,241.77,3,0,1,0
1.352,0.064,241.29,5.6,0,0,18
1.71,0.118,240.65,7.8,0,0,19
0.22,0.11,243.08,1,0,2,0
0.258,0.186,238.41,1.2,0,2,0
1.3,0,235.96,5.4,0,0,0
0.57,0,241.16,2.6,0,0,7
1.316,0.066,240.9,5.4,0,0,18
0.358,0.26,244.39,1.8,0,1,1
0.098,0,240.84,0.6,0,0,1
0.308,0.068,241.85,1.2,0,0,0
0.544,0.18,241,2.4,0,2,0
0.322,0.096,241.81,1.4,0,0,0
0.184,0.154,241.84,1,0,0,1
0.362,0.232,241.05,1.8,0,2,0
1.506,0.202,240.93,6.2,0,1,19
0.5,0.134,241.2,2.2,0,1,0
1.028,0.266,239.05,4.4,0,1,11
0.32,0.126,242.18,1.4,0,0,0
0.31,0.066,241.15,1.4,0,0,0
1.348,0.216,238.11,5.6,0,0,18
0.588,0.076,245.3,2.4,0,0,1
1.858,0.214,241.8,7.6,0,0,19
0.796,0,238.87,3.4,0,0,0
0.676,0.196,240.84,3,0,0,1
5.77,0.206,233.24,24.6,37,2,17
1.81,0.104,241.16,7.4,0,0,17
0.08,0,240.42,0.2,0,0,1
2.8,0,244.33,11.4,40,0,0
0.268,0.078,241.6,1.2,0,0,0
0.2,0,244.63,1,0,0,0
4.95,0.136,234.09,21.6,0,7,0
0.26,0,241.4,1,0,0,1
2.03,0.112,239.19,8.6,0,0,19
0.744,0.336,237.67,3.4,0,1,0
1.78,0.26,239.11,7.4,0,0,18
0.896,0.334,241.71,3.8,0,0,11
0.75,0.788,241.49,4.4,0,1,1
,,,,,,
1.26,0.046,238.38,5.2,0,1,18
0.436,0.232,244.88,2,0,0,0
0.488,0.312,240.31,2.4,0,2,0
0.1,0,235.75,0.4,0,0,0
1.634,0.238,236.76,7,0,1,18
0.478,0.192,235.98,2.4,0,2,0
3.9,0.3,238.3,16.4,0,37,18
1.384,0.052,245,5.6,0,0,19
0.406,0.058,244.25,1.8,0,0,0
1.494,0.086,241.5,6.2,0,0,18
0.228,0.09,243.58,1,0,0,0
0.328,0,243.07,1.4,0,0,0
0.44,0.266,234.96,2.2,0,2,0
0.51,0.264,240.45,2.4,0,2,1
0.53,0.082,242.47,2.4,0,0,0
0.332,0.1,241.22,1.4,0,0,0
0.22,0,242.52,0.8,0,0,0
1.582,0.374,238.38,6.8,1,0,18
3.652,0.074,238.17,15.2,37,0,17
0.304,0.05,242.15,1.2,0,0,0
1.342,0,245.43,5.4,0,0,19
1.214,0,239.22,5,0,0,18
2.556,0,240.47,11.2,18,0,19
0.29,0.062,245.4,1.2,0,0,0
0.148,0,242.67,0.6,0,0,1
1.424,0,241.84,5.8,0,0,18
0.35,0.056,245.4,1.4,0,1,1
3.058,0.122,237.41,13,2,0,17
1.406,0.078,242.88,5.8,0,0,18
1.45,0.06,245.48,5.8,0,1,19
4.964,0.116,233.49,21.2,0,36,16
0.082,0,242.34,0.2,0,0,1
0.276,0.132,239.09,1.2,0,1,1
4.42,0.18,241.7,19.2,0,1,18
0.158,0.122,240.75,0.8,0,0,0
0.206,0.108,241.64,1,0,0,0
0.21,0,238.52,0.8,0,0,0
0.488,0.172,241.05,2,2,0,1
0.334,0.086,241.95,1.4,0,0,1
0.318,0.096,243.78,1.4,0,0,0
1.492,0.184,241.32,6.4,0,20,0
1.418,0.094,241.93,5.8,0,2,19
0.248,0.108,236.75,1.2,0,1,0
1.434,0.106,243.02,5.8,0,0,19
1.854,0.078,239.83,7.6,0,0,18
1.816,0.046,231.49,7.8,0,0,16
0.474,0.186,242.5,2,0,0,0
1.112,0.436,237.9,5,0,2,12
1.27,0.076,242.41,5.2,0,0,0
0.354,0.064,247.64,1.6,0,0,0
1.5,0.222,241.35,6.2,0,1,18
2.006,0.202,237.94,8.4,0,0,30
0.23,0.118,241.37,1,0,1,1
0.522,0.112,244.53,2.4,0,0,0
0.222,0,247.8,1,0,0,0
1.422,0.114,242.65,5.8,0,0,19
0.252,0,241.5,1.2,0,0,0
0.144,0,236.63,0.6,0,0,0
0.504,0.06,245.93,2.4,0,0,0
1.24,0.08,238.58,5.2,0,0,18
1.252,0.124,233.85,5.4,0,1,0
0.994,0,242.5,4,0,0,0
0.64,0.202,238.34,2.8,0,0,0
0.112,0,239.62,0.4,0,0,0
0.27,0,247.41,1,0,0,1
1.986,0,236.65,8.4,0,0,17
0.45,0.208,246.26,2,0,0,0
1.938,0.308,245.45,8,0,1,18
2.402,0,238.27,10,0,1,18
0.506,0.236,243.75,2.2,0,0,0
1.642,0.098,235.97,7,0,0,18
0.364,0.172,244.1,1.8,0,1,1
0.406,0.346,238.7,2.2,0,1,0
1.468,0.076,238.04,6.2,0,0,18
1.55,0.392,240.67,6.6,0,1,18
0.226,0.056,240.41,1,0,0,1
1.026,0,240.2,4.2,0,0,0
1.408,0,246.34,5.6,0,0,20
0.336,0.074,240.7,1.4,0,2,1
1.404,0.064,242.63,5.8,0,1,19
0.42,0.124,240.26,2,0,0,0
3.398,0.106,237.1,14.2,0,37,17
0.438,0.192,243.26,2,0,0,1
1.586,0,242.88,6.6,0,0,18
1.216,0,239.58,5,0,0,18
0.412,0.178,242.84,1.8,0,0,1
2.414,0.09,244.55,9.8,0,0,18
0.326,0.21,238.25,1.6,0,1,0
0.312,0.094,240.55,1.4,0,0,0
1.756,0,238.95,8,0,0,1
0.08,0,240.09,0.2,0,0,1
0.454,0.234,249.04,2,0,0,0
0.326,0.066,248.86,1.4,0,0,0
0.334,0.094,242.1,1.4,0,0,0
0.214,0.122,240.83,1,0,2,1
1.622,0.06,240.29,6.8,0,2,0
0.646,0.154,243.11,2.8,0,0,0
3.754,0,238.02,15.8,37,1,17
0.192,0.07,235.28,0.8,0,0,0
1.418,0.054,247.52,5.6,0,0,19
0.374,0.218,237.21,1.8,1,0,0
0.356,0.07,238.18,1.6,0,1,0
1.928,0.082,238.89,8,0,0,17
1.388,0.26,246.65,6,0,2,16
0.286,0,242.63,1.2,0,0,0
0.234,0,247.85,1,0,0,0
0.22,0.08,241.3,1,0,1,1
0.208,0,244.62,0.8,0,0,0
0.326,0.22,243.57,1.6,0,1,0
0.314,0.054,241.92,1.4,0,0,0
3.44,0,237.72,14.4,37,0,1
0.21,0,246.54,0.8,0,0,0
0.606,0.46,239.36,4.4,0,0,1
1.47,0.25,239.7,6.2,1,1,18
0.354,0.108,250.57,1.4,0,1,0
0.404,0.1,240.57,1.8,0,0,1
1.408,0.124,241.77,5.8,0,1,18
2.51,0.178,237.5,12,0,1,18
0.22,0,241.85,1,0,0,0
0.218,0,243.15,1,0,0,0
0.312,0,244.87,1.2,1,1,0
0.308,0.112,249.04,1.2,0,1,1
1.636,0.246,242.2,6.8,1,0,19
2.672,0.278,238.61,11.4,1,0,29
0.308,0.066,240.61,1.2,0,0,1
0.38,0.154,238.2,1.8,0,1,1
0.316,0.266,243.37,1.6,0,2,1
0.214,0,245.27,0.8,0,0,0
0.242,0,243.07,1.2,0,0,0
1.632,0,239.49,9.2,21,0,1
0.226,0.068,236.64,1,0,0,0
2.678,0.054,242.06,11.8,0,0,18
1.388,0.224,240.05,5.8,0,1,18
3.768,0.082,232.99,16.2,0,0,17
0.262,0.082,242.95,1.2,0,0,0
0.516,0.074,242.36,2.2,0,0,1
0.238,0.246,239.84,1.4,0,1,0
0.306,0.254,239.78,1.6,0,1,0
0.216,0.09,238.07,1,0,2,0
5.674,0.314,233.89,24.2,0,38,16
1.52,0.098,241.76,6.2,0,0,18
0.176,0.152,240.58,0.8,0,0,1
2.484,0.242,241.83,10.2,0,2,0
0.438,0.11,241.51,1.8,0,0,0
0.358,0,250.13,1.4,0,0,1
0.3,0.064,244.91,1.2,0,0,0
1.354,0,236.83,5.8,0,0,17
0.334,0.192,243.49,1.6,0,0,1
2.346,0.35,239.53,9.8,0,1,19
3.7,0.152,242.47,15.2,0,0,19
2.914,0.074,239.84,12,0,0,18
0.262,0.148,243.17,1.2,0,0,1
0.366,0.07,242.38,1.6,0,0,1
0.472,0.066,238.07,2,0,0,1
0.278,0,250.29,1,0,0,1
0.584,0,242,2.4,0,0,0
1.404,0.084,243.38,5.6,0,0,18
6.162,0.318,235.34,26.2,0,72,17
4.122,0.18,239.02,17.2,38,0,18
3.848,0,237.9,16.2,0,0,18
0.298,0.06,246.74,1.2,0,0,0
0.41,0.268,244.55,2,0,1,0
2.506,0,244.14,10.8,0,0,19
1.322,0,237.85,5.6,0,0,0
0.364,0.128,245.53,1.6,0,0,1
0.98,0.054,241.6,4,0,0,1
0.45,0.056,246.18,1.8,0,0,1
0.24,0,245.85,1,0,0,0
0.434,0.12,245.31,1.8,0,0,0
1.382,0,241.39,5.6,1,0,18
0.262,0.06,241.83,1.2,0,0,0
3.83,0.212,237.92,16.8,22,0,17
3.034,0.138,239.25,12.6,0,0,17
2.166,0,239.79,9,0,0,18
0.336,0.094,241.84,1.4,0,1,0
0.208,0,243.51,0.8,0,0,0
0.114,0,240.76,0.8,0,0,1
0.248,0.14,238.74,1.4,0,0,0
0.412,0.328,238.7,2.2,0,1,1
3.692,0.1,238.43,15.6,2,33,18
,,,,,,
0.444,0.094,242.11,2,0,0,1
1.656,0.066,238.3,6.8,0,0,18
0.338,0.126,240.31,1.4,0,0,0
1.5,0.218,241.78,6.2,0,1,18
0.888,0.098,240.58,3.6,0,1,1
1.972,0.192,238,8.4,1,1,18
1.026,0.114,241.29,4.2,0,3,1
0.604,0.202,243.02,2.6,0,1,0
0.376,0.208,237.92,1.8,0,0,0
0.318,0,239.77,1.6,0,0,1
1.822,0.12,235.52,7.6,0,5,0
0.35,0.122,243.85,1.6,0,0,1
0.332,0.076,247.42,1.4,0,0,0
0.356,0.214,236.69,1.6,1,0,0
0.718,0.072,239.45,3.2,0,0,1
4.456,0.046,241.01,18.4,0,0,18
0.222,0,241.08,0.8,0,0,1
0.298,0.086,237.97,1.4,0,2,1
1.298,0,238.18,5.4,0,0,18
0.352,0.118,243.27,1.4,0,0,1
0.468,0.056,244.35,2.2,0,0,0
0.32,0.22,240.29,1.6,0,0,0
0.336,0.222,241.84,1.6,0,0,0
0.204,0,240.87,1,0,0,1
1.314,0,239.97,5.4,0,0,18
1.768,0.076,243.22,7.2,0,0,18
0.768,0.322,240.62,3.4,0,1,0
0.37,0.206,246.25,1.6,0,1,0
0.322,0.086,248.48,1.4,0,2,0
1.224,0.11,236.49,5.2,0,0,17
1.448,0.34,241.8,6,0,1,19
0.32,0.218,242.68,1.6,0,2,0
0.16,0.138,239.33,0.8,0,1,0
1.298,0.106,243.53,5.4,0,0,0
1.456,0.276,236.59,6.2,0,1,17
1.336,0.076,238.23,5.6,0,0,17
0.378,0.358,243.69,2,0,1,1
2.094,0.266,240.4,9.6,0,27,1
1.378,0.146,243.73,5.6,0,0,19
0.504,0,234.58,2.2,0,0,0
0.26,0.108,241.65,1.2,0,0,0
0.434,0.25,248.2,2,0,1,1
1.434,0.098,238.89,6,0,0,18
0.344,0.104,241.96,1.4,0,2,1
0.156,0,243.03,0.8,0,0,1
1.022,0,242.83,4.2,0,0,0
0.372,0.202,245.22,1.6,0,1,0
0.272,0.242,239.15,1.4,0,1,0
0.53,0.342,241,2.6,0,2,0
0.206,0.1,239.71,1,0,0,0
0.324,0.086,242.58,1.4,0,2,1
0.746,0,242.25,3.2,0,0,0
1.364,0.112,237.6,5.6,0,0,17
0.204,0.048,238.38,0.8,0,0,0
0.938,0.318,239.02,4,0,0,11
0.4,0.216,238.88,1.8,0,0,1
0.274,0,243.61,1,0,0,1
0.324,0.1,239.17,1.8,0,0,3
0.63,0.104,243.53,2.8,0,0,0
0.394,0.212,239.45,1.8,0,0,0
0.398,0.23,241.5,1.8,0,0,0
0.498,0.092,249.55,2.2,0,0,0
3.07,0.158,239.89,12.8,38,1,1
2.714,0.13,241.6,11.2,0,0,18
0.488,0.226,243.5,2.2,0,0,1
